@relation en_taro_adun

@attribute race {race:Zerg,race:Protoss,race:Terran}
@attribute status {status:Win,status:Loss}
@attribute user {http://us.battle.net/sc2/en/profile/2553612/1/,http://eu.battle.net/sc2/en/profile/1139573/1/,http://eu.battle.net/sc2/en/profile/4064798/1/,http://eu.battle.net/sc2/en/profile/2115876/1/,http://kr.battle.net/sc2/en/profile/1126978/2/,http://eu.battle.net/sc2/en/profile/1021189/1/,http://us.battle.net/sc2/en/profile/5142993/1/,http://eu.battle.net/sc2/en/profile/4149248/1/,http://eu.battle.net/sc2/en/profile/3973341/1/,http://us.battle.net/sc2/en/profile/4176016/1/,http://us.battle.net/sc2/en/profile/5393959/1/,http://eu.battle.net/sc2/en/profile/315813/1/,http://us.battle.net/sc2/en/profile/5376901/1/,http://us.battle.net/sc2/en/profile/3085708/1/,http://kr.battle.net/sc2/en/profile/2343240/1/,http://kr.battle.net/sc2/en/profile/2344252/1/,http://kr.battle.net/sc2/en/profile/2344333/1/,http://kr.battle.net/sc2/en/profile/2341700/1/,http://eu.battle.net/sc2/en/profile/3010872/1/,http://us.battle.net/sc2/en/profile/3301677/1/,http://kr.battle.net/sc2/en/profile/2343012/1/,http://us.battle.net/sc2/en/profile/4819996/1/,http://kr.battle.net/sc2/en/profile/2333312/1/,http://eu.battle.net/sc2/en/profile/2222468/1/,http://eu.battle.net/sc2/en/profile/1143713/1/,http://eu.battle.net/sc2/en/profile/2452136/1/,http://us.battle.net/sc2/en/profile/902213/1/,http://eu.battle.net/sc2/en/profile/326029/1/,http://us.battle.net/sc2/en/profile/3650249/1/,http://kr.battle.net/sc2/en/profile/2343479/1/,http://kr.battle.net/sc2/en/profile/2344207/1/,http://eu.battle.net/sc2/en/profile/2383348/1/,http://eu.battle.net/sc2/en/profile/2526293/1/,http://kr.battle.net/sc2/en/profile/2342491/1/,http://us.battle.net/sc2/en/profile/4167590/1/,http://kr.battle.net/sc2/en/profile/2341467/1/,http://us.battle.net/sc2/en/profile/4174681/1/,http://kr.battle.net/sc2/en/profile/2342294/1/,http://kr.battle.net/sc2/en/profile/2343979/1/,http://us.battle.net/sc2/en/profile/3949344/1/,http://eu.battle.net/sc2/en/profile/950504/1/,http://eu.battle.net/sc2/en/profile/2898004/1/,http://kr.battle.net/sc2/en/profile/2343531/1/,http://kr.battle.net/sc2/en/profile/2343067/1/,http://kr.battle.net/sc2/en/profile/2342120/1/,http://eu.battle.net/sc2/en/profile/239335/1/,http://eu.battle.net/sc2/en/profile/3401218/1/,http://kr.battle.net/sc2/en/profile/2348639/1/,http://kr.battle.net/sc2/en/profile/2345126/1/,http://kr.battle.net/sc2/en/profile/2342785/1/,http://kr.battle.net/sc2/en/profile/2344230/1/,http://kr.battle.net/sc2/en/profile/2343484/1/,http://eu.battle.net/sc2/en/profile/2048063/1/,http://us.battle.net/sc2/en/profile/2575821/1/,http://us.battle.net/sc2/en/profile/3426440/1/,http://eu.battle.net/sc2/en/profile/2896854/1/,http://us.battle.net/sc2/en/profile/3202227/1/,http://eu.battle.net/sc2/en/profile/3074362/1/,http://kr.battle.net/sc2/en/profile/2342269/1/,http://us.battle.net/sc2/en/profile/2735594/1/,http://eu.battle.net/sc2/en/profile/3368730/1/,http://us.battle.net/sc2/en/profile/1317068/1/,http://kr.battle.net/sc2/en/profile/2342343/1/,http://eu.battle.net/sc2/en/profile/284466/1/,http://kr.battle.net/sc2/en/profile/2344602/1/,http://eu.battle.net/sc2/en/profile/1058669/1/,http://us.battle.net/sc2/en/profile/2537456/1/,http://kr.battle.net/sc2/en/profile/4324250/1/,http://eu.battle.net/sc2/en/profile/2101268/1/,http://eu.battle.net/sc2/en/profile/4341883/1/,http://eu.battle.net/sc2/en/profile/3090974/1/,http://us.battle.net/sc2/en/profile/4589387/1/,http://kr.battle.net/sc2/en/profile/2343910/1/,http://kr.battle.net/sc2/en/profile/2342983/1/,http://us.battle.net/sc2/en/profile/4417787/1/,http://us.battle.net/sc2/en/profile/3819890/1/,http://kr.battle.net/sc2/en/profile/2343607/1/,http://us.battle.net/sc2/en/profile/3948354/1/,http://kr.battle.net/sc2/en/profile/2340350/1/,http://us.battle.net/sc2/en/profile/3502513/1/,http://us.battle.net/sc2/en/profile/1640778/1/,http://kr.battle.net/sc2/en/profile/4529934/1/,http://kr.battle.net/sc2/en/profile/2344728/1/,http://kr.battle.net/sc2/en/profile/2240191/1/,http://kr.battle.net/sc2/en/profile/2342766/1/,http://us.battle.net/sc2/en/profile/3179642/1/,http://kr.battle.net/sc2/en/profile/2341765/1/,http://us.battle.net/sc2/en/profile/4665241/1/,http://us.battle.net/sc2/en/profile/2541852/1/,http://eu.battle.net/sc2/en/profile/377576/1/,http://kr.battle.net/sc2/en/profile/2344428/1/,http://kr.battle.net/sc2/en/profile/2334376/1/,http://kr.battle.net/sc2/en/profile/2342923/1/,http://kr.battle.net/sc2/en/profile/1178662/2/,http://kr.battle.net/sc2/en/profile/2333068/1/,http://kr.battle.net/sc2/en/profile/2343733/1/,http://kr.battle.net/sc2/en/profile/2341575/1/,http://kr.battle.net/sc2/en/profile/3488858/1/,http://us.battle.net/sc2/en/profile/3985949/1/,http://eu.battle.net/sc2/en/profile/3538115/1/,http://kr.battle.net/sc2/en/profile/2343263/1/,http://kr.battle.net/sc2/en/profile/2341466/1/,http://kr.battle.net/sc2/en/profile/2343882/1/,http://eu.battle.net/sc2/en/profile/251061/1/,http://eu.battle.net/sc2/en/profile/4234852/1/,http://eu.battle.net/sc2/en/profile/884897/1/,http://kr.battle.net/sc2/en/profile/2342794/1/,http://eu.battle.net/sc2/en/profile/788178/1/,http://kr.battle.net/sc2/en/profile/2332264/1/,http://kr.battle.net/sc2/en/profile/2344407/1/,http://kr.battle.net/sc2/en/profile/2342147/1/,http://kr.battle.net/sc2/en/profile/2343852/1/,http://us.battle.net/sc2/en/profile/558433/1/,http://us.battle.net/sc2/en/profile/4629528/1/,http://kr.battle.net/sc2/en/profile/2341492/1/,http://kr.battle.net/sc2/en/profile/2344987/1/,http://kr.battle.net/sc2/en/profile/2342419/1/,http://kr.battle.net/sc2/en/profile/1106851/2/,http://us.battle.net/sc2/en/profile/2133676/1/,http://eu.battle.net/sc2/en/profile/250458/1/,http://kr.battle.net/sc2/en/profile/2344476/1/,http://kr.battle.net/sc2/en/profile/2344285/1/}
@attribute s NUMERIC
@attribute hotkey40 NUMERIC
@attribute hotkey30 NUMERIC
@attribute hotkey32 NUMERIC
@attribute hotkey42 NUMERIC
@attribute hotkey20 NUMERIC
@attribute hotkey10 NUMERIC
@attribute hotkey12 NUMERIC
@attribute hotkey22 NUMERIC
@attribute hotkey50 NUMERIC
@attribute hotkey52 NUMERIC
@attribute Base NUMERIC
@attribute hotkey80 NUMERIC
@attribute hotkey82 NUMERIC
@attribute hotkey60 NUMERIC
@attribute hotkey62 NUMERIC
@attribute hotkey70 NUMERIC
@attribute hotkey72 NUMERIC
@attribute SingleMineral NUMERIC
@attribute hotkey90 NUMERIC
@attribute hotkey92 NUMERIC
@attribute hotkey00 NUMERIC
@attribute hotkey02 NUMERIC
@attribute hotkey21 NUMERIC
@attribute hotkey01 NUMERIC
@attribute hotkey11 NUMERIC
@attribute hotkey31 NUMERIC
@attribute hotkey41 NUMERIC
@attribute hotkey71 NUMERIC
@attribute hotkey51 NUMERIC
@attribute hotkey61 NUMERIC
@attribute hotkey81 NUMERIC
@attribute hotkey91 NUMERIC
@attribute APM NUMERIC

@data
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/3488858/1/,727.0,3.0,2.0,35.0,115.0,18.0,16.0,35.0,196.0,1.0,338.0,6.0,0.0,0.0,3.0,216.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.143600416
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343240/1/,353.0,6.0,1.0,326.0,167.0,13.0,21.0,273.0,134.0,0.0,0.0,187.0,2.0,43.0,1.0,43.0,0.0,0.0,2.0,2.0,26.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.536585366
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2340350/1/,535.0,3.0,6.0,245.0,187.0,5.0,1.0,234.0,48.0,2.0,3.0,17.0,0.0,0.0,1.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.527859238
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343240/1/,355.0,7.0,1.0,249.0,104.0,16.0,13.0,187.0,166.0,2.0,85.0,152.0,3.0,41.0,1.0,27.0,0.0,0.0,2.0,2.0,50.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.070588235
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2340350/1/,503.0,4.0,2.0,187.0,196.0,6.0,1.0,132.0,23.0,1.0,2.0,25.0,0.0,0.0,1.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.3160377358
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/3488858/1/,801.0,3.0,3.0,46.0,168.0,26.0,18.0,36.0,159.0,1.0,281.0,11.0,0.0,0.0,2.0,225.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.070484581
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2240191/1/,405.0,4.0,1.0,308.0,306.0,2.0,8.0,136.0,6.0,3.0,41.0,47.0,2.0,8.0,1.0,18.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.652701213
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343240/1/,267.0,5.0,1.0,316.0,184.0,18.0,33.0,236.0,231.0,2.0,45.0,76.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.770992366
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341765/1/,369.0,2.0,3.0,302.0,27.0,53.0,1.0,407.0,475.0,1.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,139.285714286
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/3488858/1/,682.0,3.0,3.0,22.0,127.0,22.0,13.0,45.0,183.0,1.0,284.0,12.0,0.0,0.0,2.0,196.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.363636364
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2240191/1/,397.0,7.0,1.0,243.0,300.0,2.0,7.0,139.0,7.0,5.0,64.0,47.0,4.0,29.0,2.0,21.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.565853659
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343240/1/,323.0,6.0,1.0,344.0,213.0,18.0,27.0,153.0,201.0,1.0,5.0,114.0,2.0,30.0,2.0,37.0,0.0,0.0,0.0,2.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.134292566
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341765/1/,348.0,2.0,8.0,194.0,15.0,32.0,1.0,561.0,493.0,1.0,18.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,137.726180945
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344207/1/,402.0,2.0,2.0,111.0,187.0,30.0,15.0,338.0,37.0,1.0,352.0,6.0,0.0,0.0,1.0,205.0,1.0,47.0,0.0,0.0,1.0,0.0,31.0,0.0,4.0,14.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,167.216174184
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2340350/1/,497.0,3.0,3.0,219.0,222.0,3.0,1.0,264.0,55.0,1.0,3.0,10.0,0.0,0.0,2.0,5.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.583850932
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/4417787/1/,570.0,1.0,6.0,9.0,356.0,4.0,23.0,292.0,55.0,3.0,18.0,24.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.097345133
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/4417787/1/,589.0,1.0,4.0,53.0,310.0,3.0,21.0,268.0,31.0,1.0,19.0,37.0,1.0,1.0,1.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.997084548
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344207/1/,395.0,3.0,3.0,117.0,144.0,19.0,13.0,349.0,72.0,1.0,370.0,8.0,0.0,1.0,1.0,242.0,1.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,3.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,158.792535675
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2340350/1/,515.0,4.0,1.0,254.0,227.0,7.0,4.0,303.0,49.0,1.0,3.0,13.0,0.0,0.0,2.0,3.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.215077605
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/1126978/2/,155.0,3.0,5.0,257.0,0.0,2.0,35.0,476.0,12.0,1.0,236.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.028462998
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/3488858/1/,549.0,3.0,2.0,36.0,122.0,3.0,21.0,76.0,56.0,2.0,91.0,7.0,0.0,0.0,1.0,187.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.969581749
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344207/1/,370.0,2.0,2.0,165.0,195.0,33.0,19.0,366.0,42.0,3.0,412.0,4.0,0.0,0.0,1.0,169.0,1.0,23.0,0.0,0.0,0.0,0.0,56.0,0.0,2.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,183.306320908
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341765/1/,304.0,2.0,6.0,197.0,19.0,32.0,1.0,437.0,472.0,1.0,11.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,147.572815534
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/3488858/1/,652.0,3.0,3.0,35.0,154.0,14.0,17.0,55.0,141.0,1.0,259.0,8.0,0.0,0.0,3.0,133.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.620094192
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/1126978/2/,285.0,3.0,8.0,429.0,0.0,3.0,40.0,490.0,38.0,2.0,405.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.751173709
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344207/1/,497.0,2.0,2.0,152.0,225.0,18.0,11.0,424.0,62.0,1.0,398.0,5.0,0.0,0.0,1.0,161.0,1.0,37.0,0.0,0.0,1.0,0.0,64.0,3.0,2.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,186.051502146
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341765/1/,339.0,2.0,7.0,255.0,20.0,28.0,1.0,430.0,533.0,1.0,20.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,134.387096774
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/3948354/1/,624.0,1.0,3.0,77.0,0.0,3.0,1.0,382.0,62.0,4.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,104.148148148
race:Terran,status:Win,http://us.battle.net/sc2/en/profile/558433/1/,455.0,3.0,14.0,295.0,328.0,8.0,2.0,384.0,54.0,1.0,104.0,45.0,2.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,140.419235512
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344207/1/,448.0,3.0,5.0,102.0,185.0,27.0,13.0,406.0,53.0,1.0,393.0,5.0,0.0,0.0,1.0,209.0,1.0,56.0,0.0,0.0,1.0,0.0,44.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,168.278145695
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341765/1/,275.0,2.0,7.0,116.0,7.0,19.0,1.0,479.0,453.0,1.0,15.0,54.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,119.933774834
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2344428/1/,207.0,7.0,2.0,93.0,79.0,4.0,8.0,80.0,119.0,2.0,47.0,9.0,2.0,15.0,2.0,16.0,1.0,0.0,2.0,2.0,102.0,1.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.072279587
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2342785/1/,186.0,3.0,2.0,5.0,220.0,9.0,17.0,148.0,64.0,4.0,210.0,86.0,0.0,0.0,3.0,47.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.369928401
race:Terran,status:Loss,http://us.battle.net/sc2/en/profile/558433/1/,391.0,3.0,14.0,323.0,341.0,8.0,5.0,341.0,45.0,1.0,123.0,22.0,2.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,116.3161934
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/3948354/1/,630.0,1.0,5.0,155.0,10.0,2.0,1.0,428.0,53.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,117.929447853
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2344428/1/,190.0,3.0,2.0,115.0,95.0,6.0,8.0,164.0,78.0,3.0,16.0,6.0,2.0,11.0,1.0,8.0,1.0,0.0,0.0,2.0,71.0,1.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.6695059625
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2342785/1/,219.0,2.0,3.0,16.0,183.0,19.0,20.0,125.0,68.0,3.0,188.0,41.0,0.0,0.0,2.0,34.0,2.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.285106383
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/3948354/1/,593.0,1.0,3.0,124.0,16.0,2.0,1.0,423.0,65.0,3.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,116.741028128
race:Terran,status:Win,http://us.battle.net/sc2/en/profile/558433/1/,365.0,3.0,16.0,319.0,287.0,3.0,2.0,401.0,23.0,1.0,127.0,46.0,3.0,0.0,1.0,0.0,3.0,7.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,123.666343356
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2344428/1/,181.0,12.0,2.0,95.0,71.0,2.0,5.0,83.0,123.0,3.0,11.0,14.0,3.0,14.0,2.0,40.0,0.0,0.0,1.0,2.0,66.0,1.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.8112626485
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2342785/1/,199.0,3.0,4.0,22.0,172.0,8.0,11.0,125.0,25.0,3.0,168.0,47.0,0.0,0.0,4.0,80.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7203166227
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/4589387/1/,567.0,1.0,1.0,15.0,297.0,2.0,22.0,149.0,17.0,1.0,66.0,57.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,107.679814385
race:Terran,status:Loss,http://us.battle.net/sc2/en/profile/558433/1/,409.0,2.0,20.0,185.0,320.0,14.0,2.0,266.0,70.0,1.0,138.0,55.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,121.534883721
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344333/1/,507.0,4.0,6.0,35.0,397.0,5.0,9.0,230.0,163.0,1.0,8.0,18.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,133.705035971
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/4589387/1/,594.0,1.0,1.0,10.0,219.0,2.0,6.0,90.0,19.0,2.0,45.0,68.0,0.0,0.0,1.0,3.0,1.0,6.0,1.0,0.0,0.0,2.0,18.0,0.0,3.0,10.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,96.0311284047
race:Terran,status:Loss,http://us.battle.net/sc2/en/profile/558433/1/,469.0,3.0,14.0,345.0,307.0,1.0,3.0,388.0,29.0,1.0,115.0,41.0,3.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,143.875162549
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344333/1/,513.0,5.0,6.0,45.0,374.0,6.0,6.0,194.0,162.0,1.0,2.0,27.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.439516129
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2344428/1/,210.0,8.0,3.0,79.0,67.0,6.0,10.0,142.0,49.0,2.0,15.0,8.0,3.0,16.0,2.0,20.0,1.0,2.0,0.0,2.0,111.0,1.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.845960653
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344333/1/,546.0,4.0,6.0,52.0,394.0,2.0,5.0,249.0,111.0,1.0,20.0,37.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,127.358727501
race:Terran,status:Win,http://us.battle.net/sc2/en/profile/3949344/1/,310.0,1.0,1.0,393.0,0.0,6.0,18.0,358.0,15.0,4.0,204.0,38.0,2.0,2.0,1.0,46.0,1.0,6.0,21.0,1.0,0.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.982206406
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2344428/1/,138.0,7.0,2.0,74.0,82.0,3.0,6.0,145.0,62.0,2.0,10.0,5.0,3.0,14.0,2.0,31.0,0.0,0.0,1.0,2.0,88.0,1.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.9823702253
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344333/1/,500.0,2.0,7.0,62.0,324.0,2.0,11.0,273.0,84.0,2.0,18.0,37.0,0.0,0.0,1.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,118.763493621
race:Terran,status:Win,http://us.battle.net/sc2/en/profile/3949344/1/,363.0,1.0,1.0,347.0,0.0,6.0,21.0,297.0,18.0,5.0,183.0,31.0,2.0,0.0,1.0,30.0,1.0,0.0,8.0,1.0,1.0,3.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.768
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2342785/1/,180.0,2.0,3.0,14.0,190.0,11.0,19.0,165.0,65.0,2.0,182.0,44.0,0.0,0.0,3.0,65.0,3.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.4205607477
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2342785/1/,166.0,2.0,2.0,9.0,166.0,8.0,12.0,197.0,41.0,2.0,184.0,27.0,0.0,0.0,3.0,33.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.5231788079
race:Terran,status:Win,http://us.battle.net/sc2/en/profile/3949344/1/,353.0,1.0,1.0,374.0,1.0,15.0,23.0,324.0,62.0,2.0,180.0,22.0,2.0,0.0,1.0,43.0,1.0,9.0,24.0,1.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.174431203
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2342785/1/,286.0,1.0,3.0,10.0,184.0,14.0,30.0,240.0,88.0,3.0,182.0,15.0,0.0,0.0,2.0,45.0,2.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.407960199
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344333/1/,430.0,3.0,7.0,34.0,345.0,5.0,15.0,315.0,87.0,3.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.053941909
